"resp.id","ques","alt","anchor_1","anchor_2","anchor_3","anchor_4","zemlja","dob","best_choice","worst_choice"
4,1,"kolaèi s voæem (savijaèa s voæem, kuglof s voæem…)",1,2,1,2,"Hrvatska","više od 50 godina",0,1
4,2,"lijepo motanje i preklapanje tijesta (pogaèe, pletenice, ružice…)",1,2,1,2,"Hrvatska","više od 50 godina",1,0
4,2,"krafne, fritule, slatki uštipci (slatko prženo dizano tijesto)",1,2,1,2,"Hrvatska","više od 50 godina",0,1
4,2,"kolaèi s punjenjem (orahnjaèa, makovnjaèa, žarbo…)",1,2,1,2,"Hrvatska","više od 50 godina",0,0
4,3,"posebni blagdanski kolaèi (pinca, panettone, stollen…)",1,2,1,2,"Hrvatska","više od 50 godina",0,1
4,3,"slane kiflice i peciva s punjenjem (šunka, sir…)",1,2,1,2,"Hrvatska","više od 50 godina",1,0
4,3,"kolaèi s voæem (savijaèa s voæem, kuglof s voæem…)",1,2,1,2,"Hrvatska","više od 50 godina",0,0
4,4,"slane kiflice i peciva s punjenjem (šunka, sir…)",1,2,1,2,"Hrvatska","više od 50 godina",0,0
4,4,"kruh (sve vrste) i pogaèe bez punjenja",1,2,1,2,"Hrvatska","više od 50 godina",0,1
4,4,"lijepo motanje i preklapanje tijesta (pogaèe, pletenice, ružice…)",1,2,1,2,"Hrvatska","više od 50 godina",1,0
4,5,"krafne, fritule, slatki uštipci (slatko prženo dizano tijesto)",1,2,1,2,"Hrvatska","više od 50 godina",0,1
4,5,"slane kiflice i peciva s punjenjem (šunka, sir…)",1,2,1,2,"Hrvatska","više od 50 godina",0,0
4,5,"pizze (sve vrste)",1,2,1,2,"Hrvatska","više od 50 godina",1,0
4,6,"kruh (sve vrste) i pogaèe bez punjenja",1,2,1,2,"Hrvatska","više od 50 godina",0,0
4,6,"lisnato dizano tijesto (salenjaci, kroasani, vijenci…)",1,2,1,2,"Hrvatska","više od 50 godina",1,0
4,6,"slatke kiflice i peciva s punjenjem (pekmez, Nutella…)",1,2,1,2,"Hrvatska","više od 50 godina",0,1
4,7,"kolaèi s voæem (savijaèa s voæem, kuglof s voæem…)",1,2,1,2,"Hrvatska","više od 50 godina",0,0
4,7,"lijepo motanje i preklapanje tijesta (pogaèe, pletenice, ružice…)",1,2,1,2,"Hrvatska","više od 50 godina",1,0
4,7,"slatke kiflice i peciva s punjenjem (pekmez, Nutella…)",1,2,1,2,"Hrvatska","više od 50 godina",0,1
4,8,"krafne, fritule, slatki uštipci (slatko prženo dizano tijesto)",1,2,1,2,"Hrvatska","više od 50 godina",0,1
4,8,"slane pogaèe s punjenjem (meso, povræe…)",1,2,1,2,"Hrvatska","više od 50 godina",1,0
4,8,"mala peciva bez punjenja (kiflice, kajzerice, žemlje…)",1,2,1,2,"Hrvatska","više od 50 godina",0,0
5,1,"kruh (sve vrste) i pogaèe bez punjenja",1,NA,NA,2,NA,NA,1,0
5,1,"kolaèi s voæem (savijaèa s voæem, kuglof s voæem…)",1,NA,NA,2,NA,NA,0,1
5,1,"krafne, fritule, slatki uštipci (slatko prženo dizano tijesto)",1,NA,NA,2,NA,NA,0,0
5,2,"posebni blagdanski kolaèi (pinca, panettone, stollen…)",1,NA,NA,2,NA,NA,0,0
5,2,"pizze (sve vrste)",1,NA,NA,2,NA,NA,0,1
5,2,"kolaèi s punjenjem (orahnjaèa, makovnjaèa, žarbo…)",1,NA,NA,2,NA,NA,1,0
