"resp.id","ques","alt","anchor_1","anchor_2","anchor_3","anchor_4","zemlja","dob","best_choice","worst_choice"
4,5,"kolaèi s punjenjem (orahnjaèa, makovnjaèa, žarbo…)",2,1,2,2,"Bosna i Hercegovina","manje od 20 godina",1,0
4,5,"mala peciva bez punjenja (kiflice, kajzerice, žemlje…)",2,1,2,2,"Bosna i Hercegovina","manje od 20 godina",0,0
4,5,"lisnato dizano tijesto (salenjaci, kroasani, vijenci…)",2,1,2,2,"Bosna i Hercegovina","manje od 20 godina",0,1
4,6,"mala peciva bez punjenja (kiflice, kajzerice, žemlje…)",2,1,2,2,"Bosna i Hercegovina","manje od 20 godina",0,1
4,6,"posebni blagdanski kolaèi (pinca, panettone, stollen…)",2,1,2,2,"Bosna i Hercegovina","manje od 20 godina",0,0
4,6,"lijepo motanje i preklapanje tijesta (pogaèe, pletenice, ružice…)",2,1,2,2,"Bosna i Hercegovina","manje od 20 godina",1,0
4,7,"kolaèi s voæem (savijaèa s voæem, kuglof s voæem…)",2,1,2,2,"Bosna i Hercegovina","manje od 20 godina",0,1
4,7,"kolaèi s punjenjem (orahnjaèa, makovnjaèa, žarbo…)",2,1,2,2,"Bosna i Hercegovina","manje od 20 godina",1,0
4,7,"slane pogaèe s punjenjem (meso, povræe…)",2,1,2,2,"Bosna i Hercegovina","manje od 20 godina",0,0
4,8,"kruh (sve vrste) i pogaèe bez punjenja",2,1,2,2,"Bosna i Hercegovina","manje od 20 godina",0,0
4,8,"kolaèi s punjenjem (orahnjaèa, makovnjaèa, žarbo…)",2,1,2,2,"Bosna i Hercegovina","manje od 20 godina",1,0
4,8,"mala peciva bez punjenja (kiflice, kajzerice, žemlje…)",2,1,2,2,"Bosna i Hercegovina","manje od 20 godina",0,1
5,1,"kolaèi s punjenjem (orahnjaèa, makovnjaèa, žarbo…)",2,1,1,2,"Ostalo","manje od 20 godina",0,0
5,1,"slatke kiflice i peciva s punjenjem (pekmez, Nutella…)",2,1,1,2,"Ostalo","manje od 20 godina",1,0
5,1,"slane kiflice i peciva s punjenjem (šunka, sir…)",2,1,1,2,"Ostalo","manje od 20 godina",0,1
5,2,"lijepo motanje i preklapanje tijesta (pogaèe, pletenice, ružice…)",2,1,1,2,"Ostalo","manje od 20 godina",0,0
5,2,"posebni blagdanski kolaèi (pinca, panettone, stollen…)",2,1,1,2,"Ostalo","manje od 20 godina",1,0
5,2,"slane pogaèe s punjenjem (meso, povræe…)",2,1,1,2,"Ostalo","manje od 20 godina",0,1
5,3,"lisnato dizano tijesto (salenjaci, kroasani, vijenci…)",2,1,1,2,"Ostalo","manje od 20 godina",0,1
5,3,"kruh (sve vrste) i pogaèe bez punjenja",2,1,1,2,"Ostalo","manje od 20 godina",1,0
5,3,"posebni blagdanski kolaèi (pinca, panettone, stollen…)",2,1,1,2,"Ostalo","manje od 20 godina",0,0
5,4,"slatke kiflice i peciva s punjenjem (pekmez, Nutella…)",2,1,1,2,"Ostalo","manje od 20 godina",1,0
5,4,"mala peciva bez punjenja (kiflice, kajzerice, žemlje…)",2,1,1,2,"Ostalo","manje od 20 godina",0,1
5,4,"slane kiflice i peciva s punjenjem (šunka, sir…)",2,1,1,2,"Ostalo","manje od 20 godina",0,0
5,5,"kolaèi s punjenjem (orahnjaèa, makovnjaèa, žarbo…)",2,1,1,2,"Ostalo","manje od 20 godina",0,0
5,5,"mala peciva bez punjenja (kiflice, kajzerice, žemlje…)",2,1,1,2,"Ostalo","manje od 20 godina",0,1
5,5,"lisnato dizano tijesto (salenjaci, kroasani, vijenci…)",2,1,1,2,"Ostalo","manje od 20 godina",1,0
5,6,"mala peciva bez punjenja (kiflice, kajzerice, žemlje…)",2,1,1,2,"Ostalo","manje od 20 godina",0,1
5,6,"posebni blagdanski kolaèi (pinca, panettone, stollen…)",2,1,1,2,"Ostalo","manje od 20 godina",0,0
5,6,"lijepo motanje i preklapanje tijesta (pogaèe, pletenice, ružice…)",2,1,1,2,"Ostalo","manje od 20 godina",1,0
5,7,"kolaèi s voæem (savijaèa s voæem, kuglof s voæem…)",2,1,1,2,"Ostalo","manje od 20 godina",0,1
5,7,"kolaèi s punjenjem (orahnjaèa, makovnjaèa, žarbo…)",2,1,1,2,"Ostalo","manje od 20 godina",1,0
5,7,"slane pogaèe s punjenjem (meso, povræe…)",2,1,1,2,"Ostalo","manje od 20 godina",0,0
5,8,"kruh (sve vrste) i pogaèe bez punjenja",2,1,1,2,"Ostalo","manje od 20 godina",1,0
5,8,"kolaèi s punjenjem (orahnjaèa, makovnjaèa, žarbo…)",2,1,1,2,"Ostalo","manje od 20 godina",0,0
5,8,"mala peciva bez punjenja (kiflice, kajzerice, žemlje…)",2,1,1,2,"Ostalo","manje od 20 godina",0,1
6,1,"kolaèi s punjenjem (orahnjaèa, makovnjaèa, žarbo…)",2,2,2,2,"Ostalo","20-50 godina",0,0
6,1,"slatke kiflice i peciva s punjenjem (pekmez, Nutella…)",2,2,2,2,"Ostalo","20-50 godina",1,0
6,1,"slane kiflice i peciva s punjenjem (šunka, sir…)",2,2,2,2,"Ostalo","20-50 godina",0,1
6,2,"lijepo motanje i preklapanje tijesta (pogaèe, pletenice, ružice…)",2,2,2,2,"Ostalo","20-50 godina",1,0
6,2,"posebni blagdanski kolaèi (pinca, panettone, stollen…)",2,2,2,2,"Ostalo","20-50 godina",0,0
6,2,"slane pogaèe s punjenjem (meso, povræe…)",2,2,2,2,"Ostalo","20-50 godina",0,1
6,3,"lisnato dizano tijesto (salenjaci, kroasani, vijenci…)",2,2,2,2,"Ostalo","20-50 godina",0,1
6,3,"kruh (sve vrste) i pogaèe bez punjenja",2,2,2,2,"Ostalo","20-50 godina",1,0
6,3,"posebni blagdanski kolaèi (pinca, panettone, stollen…)",2,2,2,2,"Ostalo","20-50 godina",0,0
6,4,"slatke kiflice i peciva s punjenjem (pekmez, Nutella…)",2,2,2,2,"Ostalo","20-50 godina",1,0
6,4,"mala peciva bez punjenja (kiflice, kajzerice, žemlje…)",2,2,2,2,"Ostalo","20-50 godina",0,0
6,4,"slane kiflice i peciva s punjenjem (šunka, sir…)",2,2,2,2,"Ostalo","20-50 godina",0,1
6,5,"kolaèi s punjenjem (orahnjaèa, makovnjaèa, žarbo…)",2,2,2,2,"Ostalo","20-50 godina",1,0
6,5,"mala peciva bez punjenja (kiflice, kajzerice, žemlje…)",2,2,2,2,"Ostalo","20-50 godina",0,0
6,5,"lisnato dizano tijesto (salenjaci, kroasani, vijenci…)",2,2,2,2,"Ostalo","20-50 godina",0,1
6,6,"mala peciva bez punjenja (kiflice, kajzerice, žemlje…)",2,2,2,2,"Ostalo","20-50 godina",0,1
6,6,"posebni blagdanski kolaèi (pinca, panettone, stollen…)",2,2,2,2,"Ostalo","20-50 godina",0,0
6,6,"lijepo motanje i preklapanje tijesta (pogaèe, pletenice, ružice…)",2,2,2,2,"Ostalo","20-50 godina",1,0
6,7,"kolaèi s voæem (savijaèa s voæem, kuglof s voæem…)",2,2,2,2,"Ostalo","20-50 godina",0,1
6,7,"kolaèi s punjenjem (orahnjaèa, makovnjaèa, žarbo…)",2,2,2,2,"Ostalo","20-50 godina",0,0
6,7,"slane pogaèe s punjenjem (meso, povræe…)",2,2,2,2,"Ostalo","20-50 godina",1,0
6,8,"kruh (sve vrste) i pogaèe bez punjenja",2,2,2,2,"Ostalo","20-50 godina",1,0
6,8,"kolaèi s punjenjem (orahnjaèa, makovnjaèa, žarbo…)",2,2,2,2,"Ostalo","20-50 godina",0,0
6,8,"mala peciva bez punjenja (kiflice, kajzerice, žemlje…)",2,2,2,2,"Ostalo","20-50 godina",0,1
7,1,"kolaèi s punjenjem (orahnjaèa, makovnjaèa, žarbo…)",1,1,2,1,"Bosna i Hercegovina","manje od 20 godina",1,0
7,1,"slatke kiflice i peciva s punjenjem (pekmez, Nutella…)",1,1,2,1,"Bosna i Hercegovina","manje od 20 godina",0,0
7,1,"slane kiflice i peciva s punjenjem (šunka, sir…)",1,1,2,1,"Bosna i Hercegovina","manje od 20 godina",0,1
7,2,"lijepo motanje i preklapanje tijesta (pogaèe, pletenice, ružice…)",1,1,2,1,"Bosna i Hercegovina","manje od 20 godina",0,0
7,2,"posebni blagdanski kolaèi (pinca, panettone, stollen…)",1,1,2,1,"Bosna i Hercegovina","manje od 20 godina",1,0
7,2,"slane pogaèe s punjenjem (meso, povræe…)",1,1,2,1,"Bosna i Hercegovina","manje od 20 godina",0,1
7,3,"lisnato dizano tijesto (salenjaci, kroasani, vijenci…)",1,1,2,1,"Bosna i Hercegovina","manje od 20 godina",0,1
7,3,"kruh (sve vrste) i pogaèe bez punjenja",1,1,2,1,"Bosna i Hercegovina","manje od 20 godina",1,0
7,3,"posebni blagdanski kolaèi (pinca, panettone, stollen…)",1,1,2,1,"Bosna i Hercegovina","manje od 20 godina",0,0
7,4,"slatke kiflice i peciva s punjenjem (pekmez, Nutella…)",1,1,2,1,"Bosna i Hercegovina","manje od 20 godina",1,0
7,4,"mala peciva bez punjenja (kiflice, kajzerice, žemlje…)",1,1,2,1,"Bosna i Hercegovina","manje od 20 godina",0,0
7,4,"slane kiflice i peciva s punjenjem (šunka, sir…)",1,1,2,1,"Bosna i Hercegovina","manje od 20 godina",0,1
7,5,"kolaèi s punjenjem (orahnjaèa, makovnjaèa, žarbo…)",1,1,2,1,"Bosna i Hercegovina","manje od 20 godina",1,0
7,5,"mala peciva bez punjenja (kiflice, kajzerice, žemlje…)",1,1,2,1,"Bosna i Hercegovina","manje od 20 godina",0,0
7,5,"lisnato dizano tijesto (salenjaci, kroasani, vijenci…)",1,1,2,1,"Bosna i Hercegovina","manje od 20 godina",0,1
7,6,"mala peciva bez punjenja (kiflice, kajzerice, žemlje…)",1,1,2,1,"Bosna i Hercegovina","manje od 20 godina",0,1
7,6,"posebni blagdanski kolaèi (pinca, panettone, stollen…)",1,1,2,1,"Bosna i Hercegovina","manje od 20 godina",1,0
7,6,"lijepo motanje i preklapanje tijesta (pogaèe, pletenice, ružice…)",1,1,2,1,"Bosna i Hercegovina","manje od 20 godina",0,0
7,7,"kolaèi s voæem (savijaèa s voæem, kuglof s voæem…)",1,1,2,1,"Bosna i Hercegovina","manje od 20 godina",0,1
7,7,"kolaèi s punjenjem (orahnjaèa, makovnjaèa, žarbo…)",1,1,2,1,"Bosna i Hercegovina","manje od 20 godina",1,0
7,7,"slane pogaèe s punjenjem (meso, povræe…)",1,1,2,1,"Bosna i Hercegovina","manje od 20 godina",0,0
7,8,"kruh (sve vrste) i pogaèe bez punjenja",1,1,2,1,"Bosna i Hercegovina","manje od 20 godina",1,0
7,8,"kolaèi s punjenjem (orahnjaèa, makovnjaèa, žarbo…)",1,1,2,1,"Bosna i Hercegovina","manje od 20 godina",0,0
7,8,"mala peciva bez punjenja (kiflice, kajzerice, žemlje…)",1,1,2,1,"Bosna i Hercegovina","manje od 20 godina",0,1
8,1,"kolaèi s punjenjem (orahnjaèa, makovnjaèa, žarbo…)",2,1,1,1,"Hrvatska","više od 50 godina",1,0
8,1,"slatke kiflice i peciva s punjenjem (pekmez, Nutella…)",2,1,1,1,"Hrvatska","više od 50 godina",0,1
8,1,"slane kiflice i peciva s punjenjem (šunka, sir…)",2,1,1,1,"Hrvatska","više od 50 godina",0,0
8,2,"lijepo motanje i preklapanje tijesta (pogaèe, pletenice, ružice…)",2,1,1,1,"Hrvatska","više od 50 godina",1,0
8,2,"posebni blagdanski kolaèi (pinca, panettone, stollen…)",2,1,1,1,"Hrvatska","više od 50 godina",0,1
8,2,"slane pogaèe s punjenjem (meso, povræe…)",2,1,1,1,"Hrvatska","više od 50 godina",0,0
8,3,"lisnato dizano tijesto (salenjaci, kroasani, vijenci…)",2,1,1,1,"Hrvatska","više od 50 godina",0,1
8,3,"kruh (sve vrste) i pogaèe bez punjenja",2,1,1,1,"Hrvatska","više od 50 godina",1,0
8,3,"posebni blagdanski kolaèi (pinca, panettone, stollen…)",2,1,1,1,"Hrvatska","više od 50 godina",0,0
8,4,"slatke kiflice i peciva s punjenjem (pekmez, Nutella…)",2,1,1,1,"Hrvatska","više od 50 godina",1,0
8,4,"mala peciva bez punjenja (kiflice, kajzerice, žemlje…)",2,1,1,1,"Hrvatska","više od 50 godina",0,0
8,4,"slane kiflice i peciva s punjenjem (šunka, sir…)",2,1,1,1,"Hrvatska","više od 50 godina",0,1
8,5,"kolaèi s punjenjem (orahnjaèa, makovnjaèa, žarbo…)",2,1,1,1,"Hrvatska","više od 50 godina",1,0
8,5,"mala peciva bez punjenja (kiflice, kajzerice, žemlje…)",2,1,1,1,"Hrvatska","više od 50 godina",0,1
8,5,"lisnato dizano tijesto (salenjaci, kroasani, vijenci…)",2,1,1,1,"Hrvatska","više od 50 godina",0,0
8,6,"mala peciva bez punjenja (kiflice, kajzerice, žemlje…)",2,1,1,1,"Hrvatska","više od 50 godina",0,1
8,6,"posebni blagdanski kolaèi (pinca, panettone, stollen…)",2,1,1,1,"Hrvatska","više od 50 godina",0,0
8,6,"lijepo motanje i preklapanje tijesta (pogaèe, pletenice, ružice…)",2,1,1,1,"Hrvatska","više od 50 godina",1,0
8,7,"kolaèi s voæem (savijaèa s voæem, kuglof s voæem…)",2,1,1,1,"Hrvatska","više od 50 godina",0,1
8,7,"kolaèi s punjenjem (orahnjaèa, makovnjaèa, žarbo…)",2,1,1,1,"Hrvatska","više od 50 godina",1,0
8,7,"slane pogaèe s punjenjem (meso, povræe…)",2,1,1,1,"Hrvatska","više od 50 godina",0,0
8,8,"kruh (sve vrste) i pogaèe bez punjenja",2,1,1,1,"Hrvatska","više od 50 godina",1,0
8,8,"kolaèi s punjenjem (orahnjaèa, makovnjaèa, žarbo…)",2,1,1,1,"Hrvatska","više od 50 godina",0,0
8,8,"mala peciva bez punjenja (kiflice, kajzerice, žemlje…)",2,1,1,1,"Hrvatska","više od 50 godina",0,1
9,1,"kolaèi s punjenjem (orahnjaèa, makovnjaèa, žarbo…)",2,2,2,2,"Hrvatska","više od 50 godina",1,0
9,1,"slatke kiflice i peciva s punjenjem (pekmez, Nutella…)",2,2,2,2,"Hrvatska","više od 50 godina",0,0
9,1,"slane kiflice i peciva s punjenjem (šunka, sir…)",2,2,2,2,"Hrvatska","više od 50 godina",0,1
9,2,"lijepo motanje i preklapanje tijesta (pogaèe, pletenice, ružice…)",2,2,2,2,"Hrvatska","više od 50 godina",0,0
9,2,"posebni blagdanski kolaèi (pinca, panettone, stollen…)",2,2,2,2,"Hrvatska","više od 50 godina",1,0
9,2,"slane pogaèe s punjenjem (meso, povræe…)",2,2,2,2,"Hrvatska","više od 50 godina",0,1
9,3,"lisnato dizano tijesto (salenjaci, kroasani, vijenci…)",2,2,2,2,"Hrvatska","više od 50 godina",0,1
9,3,"kruh (sve vrste) i pogaèe bez punjenja",2,2,2,2,"Hrvatska","više od 50 godina",1,0
9,3,"posebni blagdanski kolaèi (pinca, panettone, stollen…)",2,2,2,2,"Hrvatska","više od 50 godina",0,0
9,4,"slatke kiflice i peciva s punjenjem (pekmez, Nutella…)",2,2,2,2,"Hrvatska","više od 50 godina",1,0
9,4,"mala peciva bez punjenja (kiflice, kajzerice, žemlje…)",2,2,2,2,"Hrvatska","više od 50 godina",0,1
9,4,"slane kiflice i peciva s punjenjem (šunka, sir…)",2,2,2,2,"Hrvatska","više od 50 godina",0,0
9,5,"kolaèi s punjenjem (orahnjaèa, makovnjaèa, žarbo…)",2,2,2,2,"Hrvatska","više od 50 godina",1,0
9,5,"mala peciva bez punjenja (kiflice, kajzerice, žemlje…)",2,2,2,2,"Hrvatska","više od 50 godina",0,0
9,5,"lisnato dizano tijesto (salenjaci, kroasani, vijenci…)",2,2,2,2,"Hrvatska","više od 50 godina",0,1
9,6,"mala peciva bez punjenja (kiflice, kajzerice, žemlje…)",2,2,2,2,"Hrvatska","više od 50 godina",0,1
9,6,"posebni blagdanski kolaèi (pinca, panettone, stollen…)",2,2,2,2,"Hrvatska","više od 50 godina",1,0
9,6,"lijepo motanje i preklapanje tijesta (pogaèe, pletenice, ružice…)",2,2,2,2,"Hrvatska","više od 50 godina",0,0
9,7,"kolaèi s voæem (savijaèa s voæem, kuglof s voæem…)",2,2,2,2,"Hrvatska","više od 50 godina",0,1
9,7,"kolaèi s punjenjem (orahnjaèa, makovnjaèa, žarbo…)",2,2,2,2,"Hrvatska","više od 50 godina",1,0
9,7,"slane pogaèe s punjenjem (meso, povræe…)",2,2,2,2,"Hrvatska","više od 50 godina",0,0
9,8,"kruh (sve vrste) i pogaèe bez punjenja",2,2,2,2,"Hrvatska","više od 50 godina",1,0
9,8,"kolaèi s punjenjem (orahnjaèa, makovnjaèa, žarbo…)",2,2,2,2,"Hrvatska","više od 50 godina",0,0
9,8,"mala peciva bez punjenja (kiflice, kajzerice, žemlje…)",2,2,2,2,"Hrvatska","više od 50 godina",0,1
