"ID","A1B1","A2B1","A3B1","A4B1","A5B1","A6B1","A7B1","A8B1","A9B1","A10B1","A11B1","A12B1"
60,-2.38569274598056,0.509131023198124,-1.07688140728246,0.106211950745051,0.770423704360343,-4.82444410623582,-6.06761345344642,-1.39817324610588,-3.10415582440898,-5.43470513143499,-1.27984566508306,-1.68853920377653
61,-3.72837134103029,-0.750336552241345,-2.30480097234587,-1.11757299959642,-1.30908467941993,-5.60150913880681,-5.91199436703701,-3.59557873224178,-6.21029993478177,-6.61979747107793,-1.87111363401075,-4.02968824169534
62,-4.15178474133016,0.414693152960836,-2.6617400975203,0.00178614810105619,-1.38852877280832,-4.94751544075035,-5.52438333452563,-1.60254356049543,-4.46597081841294,-6.04548622180125,-1.96419075101226,-3.3438777073968
63,-3.13446744981907,-2.03224143967556,-0.813337991853096,-1.9408287036648,-2.081698695944,-6.30535861386548,-7.19559872123789,-4.2449022964558,-4.00525642983938,-7.55780140908824,-3.75371823107829,-2.75765381830261
64,-1.23955830289776,-0.257625483141057,-0.221622701674425,1.99713283446816,-0.586109522212891,-3.59286121631925,-4.08570837798836,0.0775930646992975,-3.20761793429064,-4.03448837115463,-0.447794696655947,-0.911151079658246
65,-0.976165730869157,2.15712189204361,-0.676798014473319,1.23200852029139,0.639987591339763,-3.18431208634828,-3.31393745007983,0.319344416555681,-2.63958030886077,-3.81239453815768,1.22176577571516,1.5852519496573
66,-0.850786844766354,2.01708869188199,0.57938707599859,1.50910153471791,0.341932046428565,-2.73896938132359,-4.36328324265162,1.09479924994622,-0.629619636980118,-3.63298903064786,-0.22519652478709,1.68660042262622
67,-3.66083443489506,-0.0620933588370213,-1.70149963462945,-1.07721470115685,-1.78522740346121,-6.27826139306642,-7.67269256179784,-3.82456184235891,-4.56384794750211,-6.86597565269859,-2.70528073304031,-1.50244248939928
68,-0.970473101079856,2.21502388772788,2.40704613125779,2.60796355687084,2.6143864786867,-1.34973902614789,-2.21800268887719,0.625822909305596,-0.909932784400124,-2.95685136282935,0.302216944294216,2.39384380984933
69,-2.84384727914562,-0.755136064680112,-0.553119639592668,0.253844979691913,-1.01958269413543,-4.83815501889099,-5.29102628401762,-1.28504075125367,-4.00988778494829,-5.77920780214111,-1.98213128328507,-2.88190253809295
70,-4.2696423262306,-1.5254021711201,-1.73654324280277,-1.09706927054741,-2.46584599235868,-6.25222876302772,-7.47720060932858,-4.60505108321753,-6.23812835729192,-6.61546561108746,-3.31759078424765,-4.05926099604655
