"questionnaire.id","resp.id","ques","alt","anchor_1","anchor_2","anchor_3","anchor_4","zemlja","dob","best_choice","worst_choice"
1,55,2,"lisnato dizano tijesto (salenjaci, kroasani, vijenci…)",2,1,1,1,"Ostalo","manje od 20 godina",0,0
1,55,3,"lijepo motanje i preklapanje tijesta (pogaèe, pletenice, ružice…)",2,1,1,1,"Ostalo","manje od 20 godina",1,0
1,55,3,"kruh (sve vrste) i pogaèe bez punjenja",2,1,1,1,"Ostalo","manje od 20 godina",0,0
1,55,3,"slatke kiflice i peciva s punjenjem (pekmez, Nutella…)",2,1,1,1,"Ostalo","manje od 20 godina",0,1
1,55,3,"kolaèi s punjenjem (orahnjaèa, makovnjaèa, žarbo…)",2,1,1,1,"Ostalo","manje od 20 godina",0,0
1,55,4,"slane pogaèe s punjenjem (meso, povræe…)",2,1,1,1,"Ostalo","manje od 20 godina",0,0
1,55,4,"krafne, fritule, slatki uštipci (slatko prženo dizano tijesto)",2,1,1,1,"Ostalo","manje od 20 godina",0,0
1,55,4,"lijepo motanje i preklapanje tijesta (pogaèe, pletenice, ružice…)",2,1,1,1,"Ostalo","manje od 20 godina",0,1
1,55,4,"kolaèi s voæem (savijaèa s voæem, kuglof s voæem…)",2,1,1,1,"Ostalo","manje od 20 godina",1,0
1,55,5,"kolaèi s punjenjem (orahnjaèa, makovnjaèa, žarbo…)",2,1,1,1,"Ostalo","manje od 20 godina",0,0
1,55,5,"mala peciva bez punjenja (kiflice, kajzerice, žemlje…)",2,1,1,1,"Ostalo","manje od 20 godina",0,1
1,55,5,"pizze (sve vrste)",2,1,1,1,"Ostalo","manje od 20 godina",1,0
1,55,5,"slane pogaèe s punjenjem (meso, povræe…)",2,1,1,1,"Ostalo","manje od 20 godina",0,0
1,55,6,"mala peciva bez punjenja (kiflice, kajzerice, žemlje…)",2,1,1,1,"Ostalo","manje od 20 godina",0,1
1,55,6,"posebni blagdanski kolaèi (pinca, panettone, stollen…)",2,1,1,1,"Ostalo","manje od 20 godina",0,0
1,55,6,"kruh (sve vrste) i pogaèe bez punjenja",2,1,1,1,"Ostalo","manje od 20 godina",0,0
1,55,6,"krafne, fritule, slatki uštipci (slatko prženo dizano tijesto)",2,1,1,1,"Ostalo","manje od 20 godina",1,0
1,55,7,"kolaèi s voæem (savijaèa s voæem, kuglof s voæem…)",2,1,1,1,"Ostalo","manje od 20 godina",1,0
1,55,7,"slatke kiflice i peciva s punjenjem (pekmez, Nutella…)",2,1,1,1,"Ostalo","manje od 20 godina",0,0
1,55,7,"lisnato dizano tijesto (salenjaci, kroasani, vijenci…)",2,1,1,1,"Ostalo","manje od 20 godina",0,0
1,55,7,"mala peciva bez punjenja (kiflice, kajzerice, žemlje…)",2,1,1,1,"Ostalo","manje od 20 godina",0,1
1,55,8,"kruh (sve vrste) i pogaèe bez punjenja",2,1,1,1,"Ostalo","manje od 20 godina",0,0
1,55,8,"pizze (sve vrste)",2,1,1,1,"Ostalo","manje od 20 godina",0,0
1,55,8,"kolaèi s voæem (savijaèa s voæem, kuglof s voæem…)",2,1,1,1,"Ostalo","manje od 20 godina",1,0
1,55,8,"slane kiflice i peciva s punjenjem (šunka, sir…)",2,1,1,1,"Ostalo","manje od 20 godina",0,1
1,55,9,"lisnato dizano tijesto (salenjaci, kroasani, vijenci…)",2,1,1,1,"Ostalo","manje od 20 godina",0,0
1,55,9,"lijepo motanje i preklapanje tijesta (pogaèe, pletenice, ružice…)",2,1,1,1,"Ostalo","manje od 20 godina",0,1
1,55,9,"posebni blagdanski kolaèi (pinca, panettone, stollen…)",2,1,1,1,"Ostalo","manje od 20 godina",1,0
1,55,9,"pizze (sve vrste)",2,1,1,1,"Ostalo","manje od 20 godina",0,0
1,55,10,"krafne, fritule, slatki uštipci (slatko prženo dizano tijesto)",2,1,1,1,"Ostalo","manje od 20 godina",0,0
1,55,10,"kolaèi s voæem (savijaèa s voæem, kuglof s voæem…)",2,1,1,1,"Ostalo","manje od 20 godina",1,0
1,55,10,"kolaèi s punjenjem (orahnjaèa, makovnjaèa, žarbo…)",2,1,1,1,"Ostalo","manje od 20 godina",0,1
1,55,10,"posebni blagdanski kolaèi (pinca, panettone, stollen…)",2,1,1,1,"Ostalo","manje od 20 godina",0,0
1,56,1,"posebni blagdanski kolaèi (pinca, panettone, stollen…)",2,2,1,1,"Ostalo","20-50 godina",0,0
1,56,1,"slane kiflice i peciva s punjenjem (šunka, sir…)",2,2,1,1,"Ostalo","20-50 godina",0,1
1,56,1,"slane pogaèe s punjenjem (meso, povræe…)",2,2,1,1,"Ostalo","20-50 godina",1,0
1,56,1,"slatke kiflice i peciva s punjenjem (pekmez, Nutella…)",2,2,1,1,"Ostalo","20-50 godina",0,0
1,56,2,"slane kiflice i peciva s punjenjem (šunka, sir…)",2,2,1,1,"Ostalo","20-50 godina",0,1
1,56,2,"kolaèi s punjenjem (orahnjaèa, makovnjaèa, žarbo…)",2,2,1,1,"Ostalo","20-50 godina",0,0
1,56,2,"krafne, fritule, slatki uštipci (slatko prženo dizano tijesto)",2,2,1,1,"Ostalo","20-50 godina",0,0
1,56,2,"lisnato dizano tijesto (salenjaci, kroasani, vijenci…)",2,2,1,1,"Ostalo","20-50 godina",1,0
1,56,3,"lijepo motanje i preklapanje tijesta (pogaèe, pletenice, ružice…)",2,2,1,1,"Ostalo","20-50 godina",0,0
1,56,3,"kruh (sve vrste) i pogaèe bez punjenja",2,2,1,1,"Ostalo","20-50 godina",0,0
1,56,3,"slatke kiflice i peciva s punjenjem (pekmez, Nutella…)",2,2,1,1,"Ostalo","20-50 godina",1,0
1,56,3,"kolaèi s punjenjem (orahnjaèa, makovnjaèa, žarbo…)",2,2,1,1,"Ostalo","20-50 godina",0,1
1,56,4,"slane pogaèe s punjenjem (meso, povræe…)",2,2,1,1,"Ostalo","20-50 godina",1,0
1,56,4,"krafne, fritule, slatki uštipci (slatko prženo dizano tijesto)",2,2,1,1,"Ostalo","20-50 godina",0,0
1,56,4,"lijepo motanje i preklapanje tijesta (pogaèe, pletenice, ružice…)",2,2,1,1,"Ostalo","20-50 godina",0,1
1,56,4,"kolaèi s voæem (savijaèa s voæem, kuglof s voæem…)",2,2,1,1,"Ostalo","20-50 godina",0,0
1,56,5,"kolaèi s punjenjem (orahnjaèa, makovnjaèa, žarbo…)",2,2,1,1,"Ostalo","20-50 godina",0,0
1,56,5,"mala peciva bez punjenja (kiflice, kajzerice, žemlje…)",2,2,1,1,"Ostalo","20-50 godina",1,0
1,56,5,"pizze (sve vrste)",2,2,1,1,"Ostalo","20-50 godina",0,1
1,56,5,"slane pogaèe s punjenjem (meso, povræe…)",2,2,1,1,"Ostalo","20-50 godina",0,0
1,56,6,"mala peciva bez punjenja (kiflice, kajzerice, žemlje…)",2,2,1,1,"Ostalo","20-50 godina",0,1
1,56,6,"posebni blagdanski kolaèi (pinca, panettone, stollen…)",2,2,1,1,"Ostalo","20-50 godina",1,0
1,56,6,"kruh (sve vrste) i pogaèe bez punjenja",2,2,1,1,"Ostalo","20-50 godina",0,0
1,56,6,"krafne, fritule, slatki uštipci (slatko prženo dizano tijesto)",2,2,1,1,"Ostalo","20-50 godina",0,0
1,56,7,"kolaèi s voæem (savijaèa s voæem, kuglof s voæem…)",2,2,1,1,"Ostalo","20-50 godina",0,0
1,56,7,"slatke kiflice i peciva s punjenjem (pekmez, Nutella…)",2,2,1,1,"Ostalo","20-50 godina",0,0
1,56,7,"lisnato dizano tijesto (salenjaci, kroasani, vijenci…)",2,2,1,1,"Ostalo","20-50 godina",1,0
1,56,7,"mala peciva bez punjenja (kiflice, kajzerice, žemlje…)",2,2,1,1,"Ostalo","20-50 godina",0,1
1,56,8,"kruh (sve vrste) i pogaèe bez punjenja",2,2,1,1,"Ostalo","20-50 godina",0,0
1,56,8,"pizze (sve vrste)",2,2,1,1,"Ostalo","20-50 godina",0,0
1,56,8,"kolaèi s voæem (savijaèa s voæem, kuglof s voæem…)",2,2,1,1,"Ostalo","20-50 godina",1,0
1,56,8,"slane kiflice i peciva s punjenjem (šunka, sir…)",2,2,1,1,"Ostalo","20-50 godina",0,1
1,56,9,"lisnato dizano tijesto (salenjaci, kroasani, vijenci…)",2,2,1,1,"Ostalo","20-50 godina",0,0
1,56,9,"lijepo motanje i preklapanje tijesta (pogaèe, pletenice, ružice…)",2,2,1,1,"Ostalo","20-50 godina",0,0
1,56,9,"posebni blagdanski kolaèi (pinca, panettone, stollen…)",2,2,1,1,"Ostalo","20-50 godina",1,0
1,56,9,"pizze (sve vrste)",2,2,1,1,"Ostalo","20-50 godina",0,1
1,56,10,"krafne, fritule, slatki uštipci (slatko prženo dizano tijesto)",2,2,1,1,"Ostalo","20-50 godina",0,0
1,56,10,"kolaèi s voæem (savijaèa s voæem, kuglof s voæem…)",2,2,1,1,"Ostalo","20-50 godina",1,0
1,56,10,"kolaèi s punjenjem (orahnjaèa, makovnjaèa, žarbo…)",2,2,1,1,"Ostalo","20-50 godina",0,1
1,56,10,"posebni blagdanski kolaèi (pinca, panettone, stollen…)",2,2,1,1,"Ostalo","20-50 godina",0,0
1,57,1,"posebni blagdanski kolaèi (pinca, panettone, stollen…)",1,1,2,1,"Ostalo","20-50 godina",1,0
1,57,1,"slane kiflice i peciva s punjenjem (šunka, sir…)",1,1,2,1,"Ostalo","20-50 godina",0,1
1,57,1,"slane pogaèe s punjenjem (meso, povræe…)",1,1,2,1,"Ostalo","20-50 godina",0,0
1,57,1,"slatke kiflice i peciva s punjenjem (pekmez, Nutella…)",1,1,2,1,"Ostalo","20-50 godina",0,0
1,57,2,"slane kiflice i peciva s punjenjem (šunka, sir…)",1,1,2,1,"Ostalo","20-50 godina",0,1
1,57,2,"kolaèi s punjenjem (orahnjaèa, makovnjaèa, žarbo…)",1,1,2,1,"Ostalo","20-50 godina",0,0
1,57,2,"krafne, fritule, slatki uštipci (slatko prženo dizano tijesto)",1,1,2,1,"Ostalo","20-50 godina",0,0
1,57,2,"lisnato dizano tijesto (salenjaci, kroasani, vijenci…)",1,1,2,1,"Ostalo","20-50 godina",1,0
1,57,3,"lijepo motanje i preklapanje tijesta (pogaèe, pletenice, ružice…)",1,1,2,1,"Ostalo","20-50 godina",0,0
1,57,3,"kruh (sve vrste) i pogaèe bez punjenja",1,1,2,1,"Ostalo","20-50 godina",0,0
1,57,3,"slatke kiflice i peciva s punjenjem (pekmez, Nutella…)",1,1,2,1,"Ostalo","20-50 godina",1,0
1,57,3,"kolaèi s punjenjem (orahnjaèa, makovnjaèa, žarbo…)",1,1,2,1,"Ostalo","20-50 godina",0,1
1,57,4,"slane pogaèe s punjenjem (meso, povræe…)",1,1,2,1,"Ostalo","20-50 godina",0,0
1,57,4,"krafne, fritule, slatki uštipci (slatko prženo dizano tijesto)",1,1,2,1,"Ostalo","20-50 godina",1,0
1,57,4,"lijepo motanje i preklapanje tijesta (pogaèe, pletenice, ružice…)",1,1,2,1,"Ostalo","20-50 godina",0,1
1,57,4,"kolaèi s voæem (savijaèa s voæem, kuglof s voæem…)",1,1,2,1,"Ostalo","20-50 godina",0,0
1,57,5,"kolaèi s punjenjem (orahnjaèa, makovnjaèa, žarbo…)",1,1,2,1,"Ostalo","20-50 godina",1,0
1,57,5,"mala peciva bez punjenja (kiflice, kajzerice, žemlje…)",1,1,2,1,"Ostalo","20-50 godina",0,1
1,57,5,"pizze (sve vrste)",1,1,2,1,"Ostalo","20-50 godina",0,0
1,57,5,"slane pogaèe s punjenjem (meso, povræe…)",1,1,2,1,"Ostalo","20-50 godina",0,0
1,57,6,"mala peciva bez punjenja (kiflice, kajzerice, žemlje…)",1,1,2,1,"Ostalo","20-50 godina",0,1
1,57,6,"posebni blagdanski kolaèi (pinca, panettone, stollen…)",1,1,2,1,"Ostalo","20-50 godina",0,0
1,57,6,"kruh (sve vrste) i pogaèe bez punjenja",1,1,2,1,"Ostalo","20-50 godina",1,0
1,57,6,"krafne, fritule, slatki uštipci (slatko prženo dizano tijesto)",1,1,2,1,"Ostalo","20-50 godina",0,0
1,57,7,"kolaèi s voæem (savijaèa s voæem, kuglof s voæem…)",1,1,2,1,"Ostalo","20-50 godina",1,0
1,57,7,"slatke kiflice i peciva s punjenjem (pekmez, Nutella…)",1,1,2,1,"Ostalo","20-50 godina",0,0
1,57,7,"lisnato dizano tijesto (salenjaci, kroasani, vijenci…)",1,1,2,1,"Ostalo","20-50 godina",0,0
1,57,7,"mala peciva bez punjenja (kiflice, kajzerice, žemlje…)",1,1,2,1,"Ostalo","20-50 godina",0,1
1,57,8,"kruh (sve vrste) i pogaèe bez punjenja",1,1,2,1,"Ostalo","20-50 godina",0,0
1,57,8,"pizze (sve vrste)",1,1,2,1,"Ostalo","20-50 godina",0,0
1,57,8,"kolaèi s voæem (savijaèa s voæem, kuglof s voæem…)",1,1,2,1,"Ostalo","20-50 godina",1,0
1,57,8,"slane kiflice i peciva s punjenjem (šunka, sir…)",1,1,2,1,"Ostalo","20-50 godina",0,1
1,57,9,"lisnato dizano tijesto (salenjaci, kroasani, vijenci…)",1,1,2,1,"Ostalo","20-50 godina",0,0
1,57,9,"lijepo motanje i preklapanje tijesta (pogaèe, pletenice, ružice…)",1,1,2,1,"Ostalo","20-50 godina",0,0
1,57,9,"posebni blagdanski kolaèi (pinca, panettone, stollen…)",1,1,2,1,"Ostalo","20-50 godina",1,0
1,57,9,"pizze (sve vrste)",1,1,2,1,"Ostalo","20-50 godina",0,1
1,57,10,"krafne, fritule, slatki uštipci (slatko prženo dizano tijesto)",1,1,2,1,"Ostalo","20-50 godina",0,0
1,57,10,"kolaèi s voæem (savijaèa s voæem, kuglof s voæem…)",1,1,2,1,"Ostalo","20-50 godina",1,0
1,57,10,"kolaèi s punjenjem (orahnjaèa, makovnjaèa, žarbo…)",1,1,2,1,"Ostalo","20-50 godina",0,1
1,57,10,"posebni blagdanski kolaèi (pinca, panettone, stollen…)",1,1,2,1,"Ostalo","20-50 godina",0,0
1,58,1,"posebni blagdanski kolaèi (pinca, panettone, stollen…)",2,1,2,1,"Ostalo","20-50 godina",1,0
1,58,1,"slane kiflice i peciva s punjenjem (šunka, sir…)",2,1,2,1,"Ostalo","20-50 godina",0,1
1,58,1,"slane pogaèe s punjenjem (meso, povræe…)",2,1,2,1,"Ostalo","20-50 godina",0,0
1,58,1,"slatke kiflice i peciva s punjenjem (pekmez, Nutella…)",2,1,2,1,"Ostalo","20-50 godina",0,0
1,58,2,"slane kiflice i peciva s punjenjem (šunka, sir…)",2,1,2,1,"Ostalo","20-50 godina",0,0
1,58,2,"kolaèi s punjenjem (orahnjaèa, makovnjaèa, žarbo…)",2,1,2,1,"Ostalo","20-50 godina",0,1
1,58,2,"krafne, fritule, slatki uštipci (slatko prženo dizano tijesto)",2,1,2,1,"Ostalo","20-50 godina",0,0
1,58,2,"lisnato dizano tijesto (salenjaci, kroasani, vijenci…)",2,1,2,1,"Ostalo","20-50 godina",1,0
1,58,3,"lijepo motanje i preklapanje tijesta (pogaèe, pletenice, ružice…)",2,1,2,1,"Ostalo","20-50 godina",1,0
1,58,3,"kruh (sve vrste) i pogaèe bez punjenja",2,1,2,1,"Ostalo","20-50 godina",0,0
1,58,3,"slatke kiflice i peciva s punjenjem (pekmez, Nutella…)",2,1,2,1,"Ostalo","20-50 godina",0,0
1,58,3,"kolaèi s punjenjem (orahnjaèa, makovnjaèa, žarbo…)",2,1,2,1,"Ostalo","20-50 godina",0,1
1,58,4,"slane pogaèe s punjenjem (meso, povræe…)",2,1,2,1,"Ostalo","20-50 godina",1,0
1,58,4,"krafne, fritule, slatki uštipci (slatko prženo dizano tijesto)",2,1,2,1,"Ostalo","20-50 godina",0,0
1,58,4,"lijepo motanje i preklapanje tijesta (pogaèe, pletenice, ružice…)",2,1,2,1,"Ostalo","20-50 godina",0,1
1,58,4,"kolaèi s voæem (savijaèa s voæem, kuglof s voæem…)",2,1,2,1,"Ostalo","20-50 godina",0,0
1,58,5,"kolaèi s punjenjem (orahnjaèa, makovnjaèa, žarbo…)",2,1,2,1,"Ostalo","20-50 godina",0,0
1,58,5,"mala peciva bez punjenja (kiflice, kajzerice, žemlje…)",2,1,2,1,"Ostalo","20-50 godina",0,1
1,58,5,"pizze (sve vrste)",2,1,2,1,"Ostalo","20-50 godina",0,0
1,58,5,"slane pogaèe s punjenjem (meso, povræe…)",2,1,2,1,"Ostalo","20-50 godina",1,0
1,58,6,"mala peciva bez punjenja (kiflice, kajzerice, žemlje…)",2,1,2,1,"Ostalo","20-50 godina",0,1
1,58,6,"posebni blagdanski kolaèi (pinca, panettone, stollen…)",2,1,2,1,"Ostalo","20-50 godina",1,0
1,58,6,"kruh (sve vrste) i pogaèe bez punjenja",2,1,2,1,"Ostalo","20-50 godina",0,0
1,58,6,"krafne, fritule, slatki uštipci (slatko prženo dizano tijesto)",2,1,2,1,"Ostalo","20-50 godina",0,0
1,58,7,"kolaèi s voæem (savijaèa s voæem, kuglof s voæem…)",2,1,2,1,"Ostalo","20-50 godina",1,0
1,58,7,"slatke kiflice i peciva s punjenjem (pekmez, Nutella…)",2,1,2,1,"Ostalo","20-50 godina",0,0
1,58,7,"lisnato dizano tijesto (salenjaci, kroasani, vijenci…)",2,1,2,1,"Ostalo","20-50 godina",0,0
1,58,7,"mala peciva bez punjenja (kiflice, kajzerice, žemlje…)",2,1,2,1,"Ostalo","20-50 godina",0,1
1,58,8,"kruh (sve vrste) i pogaèe bez punjenja",2,1,2,1,"Ostalo","20-50 godina",0,0
1,58,8,"pizze (sve vrste)",2,1,2,1,"Ostalo","20-50 godina",0,0
1,58,8,"kolaèi s voæem (savijaèa s voæem, kuglof s voæem…)",2,1,2,1,"Ostalo","20-50 godina",1,0
1,58,8,"slane kiflice i peciva s punjenjem (šunka, sir…)",2,1,2,1,"Ostalo","20-50 godina",0,1
1,58,9,"lisnato dizano tijesto (salenjaci, kroasani, vijenci…)",2,1,2,1,"Ostalo","20-50 godina",0,0
1,58,9,"lijepo motanje i preklapanje tijesta (pogaèe, pletenice, ružice…)",2,1,2,1,"Ostalo","20-50 godina",0,1
1,58,9,"posebni blagdanski kolaèi (pinca, panettone, stollen…)",2,1,2,1,"Ostalo","20-50 godina",1,0
1,58,9,"pizze (sve vrste)",2,1,2,1,"Ostalo","20-50 godina",0,0
1,58,10,"krafne, fritule, slatki uštipci (slatko prženo dizano tijesto)",2,1,2,1,"Ostalo","20-50 godina",0,1
1,58,10,"kolaèi s voæem (savijaèa s voæem, kuglof s voæem…)",2,1,2,1,"Ostalo","20-50 godina",0,0
1,58,10,"kolaèi s punjenjem (orahnjaèa, makovnjaèa, žarbo…)",2,1,2,1,"Ostalo","20-50 godina",0,0
1,58,10,"posebni blagdanski kolaèi (pinca, panettone, stollen…)",2,1,2,1,"Ostalo","20-50 godina",1,0
1,59,1,"posebni blagdanski kolaèi (pinca, panettone, stollen…)",1,1,2,2,"Ostalo","20-50 godina",1,0
1,59,1,"slane kiflice i peciva s punjenjem (šunka, sir…)",1,1,2,2,"Ostalo","20-50 godina",0,1
1,59,1,"slane pogaèe s punjenjem (meso, povræe…)",1,1,2,2,"Ostalo","20-50 godina",0,0
1,59,1,"slatke kiflice i peciva s punjenjem (pekmez, Nutella…)",1,1,2,2,"Ostalo","20-50 godina",0,0
1,59,2,"slane kiflice i peciva s punjenjem (šunka, sir…)",1,1,2,2,"Ostalo","20-50 godina",0,1
1,59,2,"kolaèi s punjenjem (orahnjaèa, makovnjaèa, žarbo…)",1,1,2,2,"Ostalo","20-50 godina",0,0
1,59,2,"krafne, fritule, slatki uštipci (slatko prženo dizano tijesto)",1,1,2,2,"Ostalo","20-50 godina",1,0
1,59,2,"lisnato dizano tijesto (salenjaci, kroasani, vijenci…)",1,1,2,2,"Ostalo","20-50 godina",0,0
1,59,3,"lijepo motanje i preklapanje tijesta (pogaèe, pletenice, ružice…)",1,1,2,2,"Ostalo","20-50 godina",0,0
1,59,3,"kruh (sve vrste) i pogaèe bez punjenja",1,1,2,2,"Ostalo","20-50 godina",1,0
1,59,3,"slatke kiflice i peciva s punjenjem (pekmez, Nutella…)",1,1,2,2,"Ostalo","20-50 godina",0,1
1,59,3,"kolaèi s punjenjem (orahnjaèa, makovnjaèa, žarbo…)",1,1,2,2,"Ostalo","20-50 godina",0,0
1,59,4,"slane pogaèe s punjenjem (meso, povræe…)",1,1,2,2,"Ostalo","20-50 godina",0,0
1,59,4,"krafne, fritule, slatki uštipci (slatko prženo dizano tijesto)",1,1,2,2,"Ostalo","20-50 godina",0,1
1,59,4,"lijepo motanje i preklapanje tijesta (pogaèe, pletenice, ružice…)",1,1,2,2,"Ostalo","20-50 godina",0,0
1,59,4,"kolaèi s voæem (savijaèa s voæem, kuglof s voæem…)",1,1,2,2,"Ostalo","20-50 godina",1,0
1,59,5,"kolaèi s punjenjem (orahnjaèa, makovnjaèa, žarbo…)",1,1,2,2,"Ostalo","20-50 godina",0,0
1,59,5,"mala peciva bez punjenja (kiflice, kajzerice, žemlje…)",1,1,2,2,"Ostalo","20-50 godina",0,1
1,59,5,"pizze (sve vrste)",1,1,2,2,"Ostalo","20-50 godina",0,0
1,59,5,"slane pogaèe s punjenjem (meso, povræe…)",1,1,2,2,"Ostalo","20-50 godina",1,0
1,59,6,"mala peciva bez punjenja (kiflice, kajzerice, žemlje…)",1,1,2,2,"Ostalo","20-50 godina",0,1
1,59,6,"posebni blagdanski kolaèi (pinca, panettone, stollen…)",1,1,2,2,"Ostalo","20-50 godina",1,0
1,59,6,"kruh (sve vrste) i pogaèe bez punjenja",1,1,2,2,"Ostalo","20-50 godina",0,0
1,59,6,"krafne, fritule, slatki uštipci (slatko prženo dizano tijesto)",1,1,2,2,"Ostalo","20-50 godina",0,0
1,59,7,"kolaèi s voæem (savijaèa s voæem, kuglof s voæem…)",1,1,2,2,"Ostalo","20-50 godina",1,0
1,59,7,"slatke kiflice i peciva s punjenjem (pekmez, Nutella…)",1,1,2,2,"Ostalo","20-50 godina",0,0
1,59,7,"lisnato dizano tijesto (salenjaci, kroasani, vijenci…)",1,1,2,2,"Ostalo","20-50 godina",0,0
1,59,7,"mala peciva bez punjenja (kiflice, kajzerice, žemlje…)",1,1,2,2,"Ostalo","20-50 godina",0,1
1,59,8,"kruh (sve vrste) i pogaèe bez punjenja",1,1,2,2,"Ostalo","20-50 godina",0,0
1,59,8,"pizze (sve vrste)",1,1,2,2,"Ostalo","20-50 godina",0,0
1,59,8,"kolaèi s voæem (savijaèa s voæem, kuglof s voæem…)",1,1,2,2,"Ostalo","20-50 godina",1,0
1,59,8,"slane kiflice i peciva s punjenjem (šunka, sir…)",1,1,2,2,"Ostalo","20-50 godina",0,1
1,59,9,"lisnato dizano tijesto (salenjaci, kroasani, vijenci…)",1,1,2,2,"Ostalo","20-50 godina",0,0
1,59,9,"lijepo motanje i preklapanje tijesta (pogaèe, pletenice, ružice…)",1,1,2,2,"Ostalo","20-50 godina",0,0
1,59,9,"posebni blagdanski kolaèi (pinca, panettone, stollen…)",1,1,2,2,"Ostalo","20-50 godina",1,0
1,59,9,"pizze (sve vrste)",1,1,2,2,"Ostalo","20-50 godina",0,1
1,59,10,"krafne, fritule, slatki uštipci (slatko prženo dizano tijesto)",1,1,2,2,"Ostalo","20-50 godina",1,0
1,59,10,"kolaèi s voæem (savijaèa s voæem, kuglof s voæem…)",1,1,2,2,"Ostalo","20-50 godina",0,0
1,59,10,"kolaèi s punjenjem (orahnjaèa, makovnjaèa, žarbo…)",1,1,2,2,"Ostalo","20-50 godina",0,1
1,59,10,"posebni blagdanski kolaèi (pinca, panettone, stollen…)",1,1,2,2,"Ostalo","20-50 godina",0,0
1,60,1,"posebni blagdanski kolaèi (pinca, panettone, stollen…)",1,2,2,2,"Hrvatska","20-50 godina",1,0
1,60,1,"slane kiflice i peciva s punjenjem (šunka, sir…)",1,2,2,2,"Hrvatska","20-50 godina",0,0
1,60,1,"slane pogaèe s punjenjem (meso, povræe…)",1,2,2,2,"Hrvatska","20-50 godina",0,0
1,60,1,"slatke kiflice i peciva s punjenjem (pekmez, Nutella…)",1,2,2,2,"Hrvatska","20-50 godina",0,1
1,60,2,"slane kiflice i peciva s punjenjem (šunka, sir…)",1,2,2,2,"Hrvatska","20-50 godina",0,1
1,60,2,"kolaèi s punjenjem (orahnjaèa, makovnjaèa, žarbo…)",1,2,2,2,"Hrvatska","20-50 godina",0,0
1,60,2,"krafne, fritule, slatki uštipci (slatko prženo dizano tijesto)",1,2,2,2,"Hrvatska","20-50 godina",0,0
1,60,2,"lisnato dizano tijesto (salenjaci, kroasani, vijenci…)",1,2,2,2,"Hrvatska","20-50 godina",1,0
1,60,3,"lijepo motanje i preklapanje tijesta (pogaèe, pletenice, ružice…)",1,2,2,2,"Hrvatska","20-50 godina",0,0
1,60,3,"kruh (sve vrste) i pogaèe bez punjenja",1,2,2,2,"Hrvatska","20-50 godina",0,0
1,60,3,"slatke kiflice i peciva s punjenjem (pekmez, Nutella…)",1,2,2,2,"Hrvatska","20-50 godina",1,0
1,60,3,"kolaèi s punjenjem (orahnjaèa, makovnjaèa, žarbo…)",1,2,2,2,"Hrvatska","20-50 godina",0,1
1,60,4,"slane pogaèe s punjenjem (meso, povræe…)",1,2,2,2,"Hrvatska","20-50 godina",0,0
1,60,4,"krafne, fritule, slatki uštipci (slatko prženo dizano tijesto)",1,2,2,2,"Hrvatska","20-50 godina",0,0
1,60,4,"lijepo motanje i preklapanje tijesta (pogaèe, pletenice, ružice…)",1,2,2,2,"Hrvatska","20-50 godina",0,1
1,60,4,"kolaèi s voæem (savijaèa s voæem, kuglof s voæem…)",1,2,2,2,"Hrvatska","20-50 godina",1,0
1,60,5,"kolaèi s punjenjem (orahnjaèa, makovnjaèa, žarbo…)",1,2,2,2,"Hrvatska","20-50 godina",0,1
1,60,5,"mala peciva bez punjenja (kiflice, kajzerice, žemlje…)",1,2,2,2,"Hrvatska","20-50 godina",0,0
1,60,5,"pizze (sve vrste)",1,2,2,2,"Hrvatska","20-50 godina",1,0
1,60,5,"slane pogaèe s punjenjem (meso, povræe…)",1,2,2,2,"Hrvatska","20-50 godina",0,0
1,60,6,"mala peciva bez punjenja (kiflice, kajzerice, žemlje…)",1,2,2,2,"Hrvatska","20-50 godina",0,1
1,60,6,"posebni blagdanski kolaèi (pinca, panettone, stollen…)",1,2,2,2,"Hrvatska","20-50 godina",0,0
1,60,6,"kruh (sve vrste) i pogaèe bez punjenja",1,2,2,2,"Hrvatska","20-50 godina",0,0
1,60,6,"krafne, fritule, slatki uštipci (slatko prženo dizano tijesto)",1,2,2,2,"Hrvatska","20-50 godina",1,0
1,60,7,"kolaèi s voæem (savijaèa s voæem, kuglof s voæem…)",1,2,2,2,"Hrvatska","20-50 godina",1,0
1,60,7,"slatke kiflice i peciva s punjenjem (pekmez, Nutella…)",1,2,2,2,"Hrvatska","20-50 godina",0,0
1,60,7,"lisnato dizano tijesto (salenjaci, kroasani, vijenci…)",1,2,2,2,"Hrvatska","20-50 godina",0,0
1,60,7,"mala peciva bez punjenja (kiflice, kajzerice, žemlje…)",1,2,2,2,"Hrvatska","20-50 godina",0,1
1,60,8,"kruh (sve vrste) i pogaèe bez punjenja",1,2,2,2,"Hrvatska","20-50 godina",0,0
1,60,8,"pizze (sve vrste)",1,2,2,2,"Hrvatska","20-50 godina",0,0
1,60,8,"kolaèi s voæem (savijaèa s voæem, kuglof s voæem…)",1,2,2,2,"Hrvatska","20-50 godina",1,0
1,60,8,"slane kiflice i peciva s punjenjem (šunka, sir…)",1,2,2,2,"Hrvatska","20-50 godina",0,1
1,60,9,"lisnato dizano tijesto (salenjaci, kroasani, vijenci…)",1,2,2,2,"Hrvatska","20-50 godina",1,0
